497.890461308428,329.950367019448,0,1
-606.683768151534,-77.1117700492095,0,1
-359.952874837063,1081.45721341217,0,1
-309.641469993421,548.630345344952,0,1
-662.254393264685,-84.9519641899602,0,1
1181.409728418,164.095372264436,0,1
-918.974623384592,-375.491960581969,0,1
1027.77805085898,70.2334564406389,0,1
55.8579256117306,572.836579188106,0,1
-1175.00426216851,60.5707391765019,0,1
-938.652309602158,411.589009355425,0,1
-875.33586242286,371.13937675361,0,1
-778.72710240549,-634.890408617087,0,1
754.159882059261,568.980879029175,0,1
589.408148259438,9.05536807920262,0,1
-191.323057825604,664.672877446349,0,1
-545.397579410986,-786.544877650108,0,1
-679.505543614001,143.812921475772,0,1
-464.861043715523,-375.45650559333,0,1
-546.503191995627,-934.085681751802,0,1
531.609172751264,1117.75025130596,0,1
-600.589710775375,672.623738084429,0,1
12.862812037584,-1201.00807123359,0,1
-170.674795392105,-939.06712289868,0,1
-338.048567734545,-940.454619156025,0,1
406.390433896243,-235.452089053241,0,1
-300.17637510559,796.168999625748,0,1
679.370468420356,1012.16342531344,0,1
309.278631677207,1194.64926349781,0,1
174.29242696038,545.831834913805,0,1
51.0187690246724,785.677860269431,0,1
-455.149618485988,19.9561084038587,0,1
-1110.79139047217,165.891851428132,0,1
-1167.5079084571,-361.955523856072,0,1
475.272877943705,132.719726968629,0,1
511.698444749174,-623.847787713533,0,1
932.232667293966,-264.893407738267,0,1
-342.19087517804,-453.600927101473,0,1
625.298289572616,993.630520767877,0,1
1213.41417522311,-298.057444205867,0,2
-757.860671161488,-812.974854463171,0,2
-399.688337927201,-77.2149329534488,0,2
-1112.78888391033,136.91146684092,0,2
-1217.75949569439,55.0572193671945,0,2
130.017778679415,-1233.19092604736,0,2
-233.741357125921,950.740604440841,0,2
397.193780898068,810.19173842439,0,2
276.011867394242,506.678138163601,0,2
640.1982645488,-17.4635027989178,0,2
-5.8453524393899,-1164.46998343748,0,2
-1165.38628977799,-266.26668977247,0,2
742.900497931729,221.904486619643,0,2
-809.71661311189,-952.947271149702,0,2
-1106.14327588678,386.061793699167,0,2
-578.893419418924,-532.267692724031,0,2
978.002290590586,735.68529380288,0,2
546.489186516933,-138.700905944257,0,2
770.178363976944,-51.4456569975915,0,2
768.890416929517,235.214616467442,0,2
-488.900325011027,-69.6228596375718,0,2
709.0508892995,562.545173276302,0,2
551.789420991946,282.52405945243,0,2
920.994136424742,533.305412254139,0,2
381.818774488818,1073.86991952275,0,2
-445.931279391095,-152.099662122315,0,2
-73.9497001438656,-1022.34515263573,0,2
165.926651954851,-1117.16152671909,0,2
-644.289547116527,-498.150673510508,0,2
175.333100468602,1036.6543730098,0,2
168.448967295684,821.022046985011,0,2
-726.399391335627,922.77165367527,0,2
283.095833863984,-732.758580297014,0,2
-826.726595727292,-565.355050858622,0,2
567.156145486638,827.248590696864,0,2
574.604847473818,582.119623539159,0,2
-708.018975811252,-679.898792112298,0,2
603.172468243317,-724.5563981378,0,2
1017.51849161545,-470.074064259803,0,2
724.761875472981,-689.112996020832,0,2
49.6365761257084,1177.24534269954,0,2
-527.014748506379,39.8754134847214,0,2
209.032211607615,-59.1045427667856,0,2
-806.750887935475,310.387905163053,0,2
867.935224898064,-311.314546908724,0,2
1187.77054418609,259.809142870912,0,2
429.872837309233,-833.136730468091,0,2
-398.018295932908,1039.26152298228,0,2
-585.729976382594,866.798862114172,0,2
-173.84518463598,99.6226856378894,0,2
298.551610666973,901.082842309404,0,2
167.469233017209,-1091.77222306465,0,2
-612.032992603923,-298.915071471019,0,2
840.42981265298,-830.105637688892,0,2
512.472741173128,702.089028757334,0,2
765.531961565577,-761.847966391239,0,2
-473.29668678089,386.692603992682,0,2
-631.660357414123,-570.830259005496,0,2
-577.67412395779,-183.428350674175,0,2
-412.901661999965,1135.70208765409,0,2
1049.51155921013,-555.004810373339,0,2
-494.852085499719,-924.114757858562,0,2
-304.495430591305,-739.514307614782,0,2
732.366181145328,637.789751406381,0,2
-839.184818875893,459.214223985718,0,2
144.92827207862,335.281302991052,0,2
1012.5810686144,-247.580897237132,0,2
27.0600359036965,580.227920089994,0,2
205.209572590351,102.42304634722,0,2
150.022342825576,1120.2749034253,0,2
494.429885665651,698.776180862935,0,2
-632.526699968972,796.232483256743,0,2
276.505893982226,731.990990359158,0,2
-202.479172302904,297.699677048576,0,2
-1097.33831047487,-328.067112927461,0,2
-44.5933241281542,-159.974313698916,0,2
290.450570242382,-131.76963846839,0,2
-601.956434899605,77.2069548508996,0,2
352.045994539518,-329.463056565007,0,2
-143.663369980139,-59.499528700126,0,2
-653.167261854421,-891.022096066425,0,2
570.893781575956,-132.510130159457,0,2
549.008193988494,-102.484571264364,0,2
458.718432418804,1129.15221282771,0,2
-722.63857910746,-119.073366550697,0,2
-797.707571640451,695.523451894933,0,2
-721.480028260087,-577.006519554834,0,2
392.153365107347,568.680234985332,0,2
412.537142657151,781.211813360453,0,2
-919.671021780266,-375.641511179662,0,2
-456.283363898998,367.36596875688,0,2
-1038.4599361242,-569.86869697175,0,2
-143.079891067302,153.55787993044,0,2
613.878365331161,-541.297612040754,0,2
-602.853992545084,-138.83350070299,0,2
-77.2719301140147,-163.667941122447,0,2
663.427865253881,-174.605146898415,0,2
156.224105530424,1000.97564703906,0,2
544.199073996048,-760.419503512685,0,2
-578.993142726991,942.667529484751,0,2
808.672769826585,725.04452757864,0,2
-1027.22862441933,425.288682326724,0,2
604.28405597396,309.061026340678,0,2
-229.640567700733,1117.93300943132,0,2
581.472264190263,-238.085056015818,0,2
-371.614672578263,-687.218102917172,0,2
-57.6587674439644,-815.021732100855,0,2
-726.536874805341,-905.239693193054,0,2
-668.476254728673,-948.107026887146,0,2
-645.412299282608,14.1028171671613,0,2
-39.2837410181382,511.966992203072,0,2
-1194.4699175367,-138.004524973044,0,2
653.335108887461,-628.989346943217,0,2
-1242.88136393985,-232.064647234257,0,2
659.381070864339,-611.675490974895,0,2
722.83066752002,534.051578390009,0,2
-1004.84112988988,-142.001694669012,0,2
265.45312399707,853.507547964769,0,2
-82.8113007292614,632.72797407244,0,2
-568.296993179778,-68.3302473724379,0,2
1112.01110037559,-163.275351136712,0,2
-815.573993602716,44.7308230088957,0,2
200.741500179254,1119.35411823617,0,2
38.1098401084988,-1171.47947457488,0,2
458.301228324044,969.711857983647,0,2
887.494956620943,833.383135615833,0,2
449.851620568603,-708.355101568479,0,2
98.323977433499,273.396249939875,0,2
202.614723890174,-717.179422076177,0,2
-585.077944459454,640.929089331141,0,2
-987.303343953643,-383.503380532872,0,2
-81.9248413396921,1134.06633577156,0,2
296.940225966664,821.777394951942,0,2
792.738527828227,623.042115917269,0,2
-823.79305903477,405.81601910273,0,2
717.757244673403,-629.656943497965,0,2
-487.588905276739,-169.143590297277,0,2
-82.7648304812089,-55.3349044884835,0,2
1058.69618849437,-340.750350534708,0,2
292.940186300985,-722.180707572732,0,2
-278.407271371723,729.115676095694,0,2
165.24814201418,209.148433158286,0,2
-812.935047688235,502.021796684161,0,2
-231.967476203518,281.87061038564,0,2
-503.685972522277,450.473872114514,0,2
-1148.30270698986,11.8467832641404,0,2
-975.325214476138,409.983756224764,0,2
-86.7321403515728,877.378586055016,0,2
933.370452323076,833.665448056431,0,2
-478.47850755855,129.15781540268,0,2
618.848577521527,-106.39712350015,0,2
-772.763571208784,542.852402372649,0,2
800.271798944511,756.749453212289,0,2
516.903095059799,-1077.66963344216,0,2
-417.165653427208,652.364252669616,0,2
-269.144942404885,263.339400321781,0,2
-342.582701444284,-86.8082957019083,0,2
-696.0598930579,-579.882155305416,0,2
-470.01148577176,1085.9478894281,0,2
629.349287754899,216.111826674168,0,2
-376.422836957336,-995.271584368013,0,2
-595.872992260604,788.664696787436,0,2
439.631493769019,242.413578452172,0,2
226.918371283673,911.064454453353,0,2
349.055066917025,855.543761464377,0,2
-363.364446851047,233.260557749051,0,2
-879.527176970221,750.576185942594,0,2
-869.749412381928,-111.797993478911,0,2
610.302112742198,949.022953702211,0,2
905.594903448661,-299.014560040173,0,2
-81.2298178781585,226.892923471757,0,2
637.52152684347,97.1391115215841,0,2
-1145.64247090334,133.749751228891,0,2
-530.377325988284,-290.705151857338,0,2
157.031287105209,-1061.8402628564,0,2
-922.108632936617,294.914014087422,0,2
-220.983406100115,765.52151649283,0,2
355.371981607767,-459.553505569683,0,2
-181.30791863278,689.862902979478,0,2
-710.376832789977,193.271061745019,0,2
-746.87880264211,-792.081456770397,0,2
-1213.07352441684,228.434904632124,0,2
913.067280500824,47.1089111727424,0,2
-601.299676558651,183.436103098092,0,2
-933.222291491717,-208.279198778666,0,2
-977.388284285879,-458.092474713861,0,2
390.997428965868,-1044.33651183363,0,2
194.905207989325,427.47365526541,0,2
155.654123628384,883.796132790332,0,2
1098.13911400685,-577.856572050607,0,2
-580.679928345191,598.849257946566,0,2
-477.016491073751,99.2175352903069,0,2
638.2308052453,1084.59612555424,0,2
376.013223026166,711.48691530826,0,2
267.048069678784,-302.631748798048,0,2
-756.8034783811,424.567323215483,0,2
-48.8344470818907,585.895266216681,0,2
1081.55108047011,-427.542716512464,0,2
-288.78533894987,550.530750548699,0,2
1175.65048760603,165.290737054203,0,2
516.72767587912,-297.294035840987,0,2
520.414714525582,-0.670563097658009,0,2
-188.885470312198,760.530049249809,0,2
953.551794520176,802.969529746174,0,2
58.0524730909857,436.494845911653,0,2
-59.7506635912384,-457.514161941814,0,2
257.392714636642,-241.428662290783,0,2
600.982336041427,774.745570220232,0,2
291.611382205396,-563.8760300168,0,2
1087.85456250743,-36.9670642398424,0,2
-768.783919172653,372.065085886709,0,2
873.513909562631,452.043964146915,0,2
-3.24298850629231,876.518774520067,0,2
-566.734504928229,-309.77863032046,0,2
878.62261857951,679.215141590878,0,2
364.775146880234,292.742575076545,0,2
-348.64848123554,925.753608559038,0,2
169.186375935458,1202.11686149782,0,2
-5.55139712425737,-476.041009908784,0,2
1090.6478480313,-514.936277140113,0,2
-636.494277514778,382.916773507041,0,2
492.596833832601,210.925302308952,0,2
-413.142717204076,-823.984165748997,0,2
-245.257747175765,630.369434046324,0,2
827.683468561063,-584.650462029417,0,2
1077.08664311968,521.769868499611,0,2
-708.795778626848,-739.820886609654,0,2
519.794958841669,-1016.6008144847,0,2
416.283021724593,338.412051870055,0,2
-1022.70817556335,184.74238755399,0,2
